Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Exit Reason,Net PnL,Fee,Equity After
ETH_USDT,short,2025-05-30 17:30:00,2025-06-01 14:30:00,2546.5,2517.9326329053574,stop_loss,24.418266518162,1.8637112089091716,3312.5273584318084
ETH_USDT,short,2025-06-01 15:00:00,2025-06-01 15:30:00,2508.12,2517.9326329053574,stop_loss,-84.65306634300087,14.394614740640945,3227.8742920888076
SOL_USDT,short,2025-05-29 21:30:00,2025-06-01 16:00:00,167.56,155.5321579196236,stop_loss,249.8707095613799,2.713974126524838,3477.7450016501875
SOL_USDT,long,2025-06-01 22:30:00,2025-06-02 03:00:00,156.71,155.35526165394128,stop_loss,-35.509546817287216,2.9958265118778367,3442.2354548329004
ETH_USDT,short,2025-06-02 07:30:00,2025-06-02 14:00:00,2501.99,2519.9137405046285,stop_loss,-53.817755402242675,5.423656039744999,3388.4176994306576
ETH_USDT,long,2025-06-03 03:30:00,2025-06-03 14:30:00,2594.53,2639.0115735474324,take_profit,276.370783105446,13.649076423811703,3664.7884825361034
SOL_USDT,long,2025-06-03 12:30:00,2025-06-03 20:00:00,161.02,158.89541250382135,stop_loss,-51.8087342071444,2.9432217950351567,3612.979748328959
ETH_USDT,long,2025-06-03 15:00:00,2025-06-03 21:30:00,2646.85,2590.589006635514,stop_loss,-74.69564027793919,2.6815687713973833,3538.2841080510198
SOL_USDT,short,2025-06-03 22:30:00,2025-06-05 12:30:00,155.6,154.20671880352256,stop_loss,20.309736143296362,1.9827630003425447,3558.5938441943163
ETH_USDT,short,2025-06-06 00:30:00,2025-06-06 11:00:00,2408.79,2492.5300454273747,stop_loss,-90.84260785227845,2.078159699261207,3467.751236342038
ETH_USDT,short,2025-06-06 11:30:00,2025-06-06 12:30:00,2482.66,2492.5300454273747,stop_loss,-96.06698370892109,16.119615747184696,3371.6842526331166
SOL_USDT,short,2025-06-05 13:00:00,2025-06-06 12:30:00,153.85,150.69341535057666,stop_loss,348.99823757755723,14.008997106126527,3720.6824902106737
SOL_USDT,long,2025-06-06 13:30:00,2025-06-06 23:00:00,151.19,147.96225222737183,stop_loss,-73.64299081742047,2.6325398196008725,3647.039499393253
SOL_USDT,long,2025-06-08 23:30:00,2025-06-09 00:00:00,152.51,152.05663289126957,stop_loss,-68.44805766454424,14.497371725624435,3578.591441728709
SOL_USDT,long,2025-06-09 00:30:00,2025-06-09 01:00:00,152.18,152.05663289126957,stop_loss,-28.672226140772246,14.238274419311415,3549.919215587937
ETH_USDT,long,2025-06-10 01:30:00,2025-06-10 15:30:00,2710.39,2703.7023095324384,stop_loss,-8.8533273913744,2.165636923812975,3541.0658881965624
ETH_USDT,long,2025-06-10 16:00:00,2025-06-11 15:30:00,2731.54,2870.128452337808,take_profit,347.6868516400262,5.713701821384564,3888.7527398365887
SOL_USDT,long,2025-06-11 01:00:00,2025-06-11 18:00:00,164.56,162.72745275861215,stop_loss,-31.415395559860833,2.094639697655118,3857.337344276728
SOL_USDT,long,2025-06-11 18:30:00,2025-06-11 19:00:00,163.5,162.72745275861215,stop_loss,-90.30382224912998,13.049098110344486,3767.033522027598
ETH_USDT,long,2025-06-11 16:00:00,2025-06-11 20:00:00,2863.55,2789.531087500045,stop_loss,-77.80574783365428,2.3064570837000185,3689.227774193944
