entry_time,exit_time,direction,qty,entry_price,exit_price,exit_reason,pnl,fee,net_pnl,equity
2024-10-07 02:30:00,2024-10-07 10:00:00,long,186,63850.0,63043.83236709649,stop_loss,-14.994717972005303,0.944090112811198,-15.9388080848165,735.5552530425578
2024-10-09 23:30:00,2024-10-11 01:30:00,short,151,60659.9,60508.00875273432,stop_loss,2.2935578337117857,0.7318541688665154,1.5617036648452702,737.116956707403
2024-10-11 18:30:00,2024-10-13 02:00:00,long,176,62742.3,62799.85586419839,stop_loss,1.012983209891629,0.8838167772839567,0.12916643260767224,737.2461231400107
2024-10-14 12:30:00,2024-10-15 05:30:00,long,204,64777.1,65342.70470641278,stop_loss,11.53833601082067,1.0617776064043283,10.476558404416341,747.722681544427
2024-10-15 06:00:00,2024-10-15 11:00:00,long,1143,65384.2,65342.70470641278,stop_loss,-4.742912057019321,5.9768340831771924,-10.719746140196513,737.0029354042305
2024-10-15 11:30:00,2024-10-15 14:30:00,long,739,65542.1,65464.847130952585,stop_loss,-5.70898702260441,3.8725653571909593,-9.581552379795369,727.421383024435
2024-10-16 01:30:00,2024-10-17 06:30:00,long,83,67495.5,67128.55200113863,stop_loss,-3.045668390549411,0.44695185264378023,-3.4926202431931914,723.9287627812419
2024-10-19 06:30:00,2024-10-19 16:30:00,long,412,68375.1,68052.53350137346,stop_loss,-13.289739743413753,2.248327400102635,-15.538067143516388,708.3906956377255
2024-10-26 09:30:00,2024-10-26 20:30:00,short,281,67215.9,67374.39924760131,stop_loss,-4.453828857596923,1.5127949635430387,-5.966623821139962,702.4240718165855
2024-10-28 09:30:00,2024-10-31 13:30:00,long,271,68312.8,71389.0083827695,stop_loss,83.36524717305352,1.5143676028692215,81.85087957018429,784.2749513867698
2024-10-31 23:30:00,2024-11-01 11:00:00,short,226,70619.5,70165.83911162609,stop_loss,10.252736077250367,1.2726994655691,8.980036611681268,793.254987998451
2024-11-01 16:30:00,2024-11-03 19:30:00,short,103,70231.1,68690.8990524302,stop_loss,15.864069759968936,0.5723586360960126,15.291711123872924,808.546699122324
2024-11-06 07:30:00,2024-11-09 17:00:00,long,93,74182.5,75921.2101056394,stop_loss,16.170003982446442,0.5583858015929786,15.611618180853464,824.1583173031775
2024-11-10 05:30:00,2024-11-10 19:30:00,long,75,79767.3,79369.39916232167,stop_loss,-2.9842562825874848,0.47741009748696506,-3.46166638007445,820.696650923103
2024-11-10 20:00:00,2024-11-10 20:30:00,long,399,79779.9,79369.39916232167,stop_loss,-16.37898342336507,2.540022814630654,-18.919006237995724,801.7776446851072
2024-11-11 02:00:00,2024-11-12 10:30:00,long,77,81232.0,85697.18853289956,stop_loss,34.38195170332658,0.5141419006813307,33.86780980264525,835.6454544877525
2024-11-12 11:00:00,2024-11-12 12:30:00,long,961,86939.6,86813.5489464923,stop_loss,-12.113506242090416,6.679071045503164,-18.79257728759358,816.852877200159
2024-11-25 22:30:00,2024-11-26 16:00:00,short,59,93406.6,94259.59802648882,stop_loss,-5.032688356284006,0.44289222734251366,-5.4755805836265194,811.3772966165325
2024-11-26 16:30:00,2024-11-27 13:30:00,short,861,94232.3,94043.92676036783,stop_loss,16.218935932330012,6.484233249627069,9.734702682702943,821.1119992992354
2024-12-05 06:30:00,2024-12-05 15:30:00,long,93,101982.6,101187.22527471559,stop_loss,-7.396984945145094,0.7557917500219421,-8.152776695167036,812.9592226040684
2024-12-05 16:00:00,2024-12-05 16:30:00,long,802,101344.2,101187.22527471559,stop_loss,-12.589372967809679,6.497208122812876,-19.086581090622555,793.8726415134458
2024-12-05 23:30:00,2024-12-06 14:30:00,short,65,97084.0,99491.61255646602,stop_loss,-15.649481617029117,0.5110965926468117,-16.16057820967593,777.7120633037699
2024-12-10 05:30:00,2024-12-11 06:30:00,short,78,96610.5,97752.90415488691,stop_loss,-8.910752408117926,0.6064138209632473,-9.517166229081173,768.1948970746887
2024-12-15 20:30:00,2024-12-16 11:30:00,long,157,103228.9,103877.0060193234,stop_loss,10.175264503377392,1.300625089801351,8.874639413576041,777.0695364882647
2024-12-16 15:00:00,2024-12-17 15:00:00,long,70,105511.9,106202.87467517256,stop_loss,4.836822726207931,0.5928013690904832,4.244021357117448,781.3135578453822
2024-12-18 23:30:00,2024-12-19 10:00:00,short,61,100925.1,102138.86293866816,stop_loss,-7.403953925875721,0.49547606957035034,-7.899429995446072,773.4141278499361
2024-12-19 10:30:00,2024-12-19 11:00:00,short,757,102061.7,102410.3,stop_loss,-26.38902000000044,6.1914121600000005,-32.58043216000044,740.8336956899357
